@relation kd100-weka.filters.unsupervised.attribute.NumericCleaner-min1.0-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1

@attribute Geschlecht {w,m}
@attribute Alter {>60,18-30,31-40,41-50,51-60}
@attribute Kinder {nein,ja}
@attribute Familienstand {ledig,Partnerschaft}
@attribute Berufstaetig {nein,ja}
@attribute Einkaufstag {Montag,Donnerstag,Dienstag,Freitag,Samstag,Mittwoch}
@attribute Einkaufsuhrzeit {'<10 Uhr','12-14 Uhr','>17 Uhr','10-12 Uhr','14-17 Uhr'}
@attribute Wohnort {'< 10 km','> 25 km','10 - 25 km'}
@attribute Haushaltsnettoeinkommen {<1000,1000-<2000,3200-<4500,2000-<3200,>4500}
@attribute Einkaufssumme numeric
@attribute Fertiggerichte numeric
@attribute Tiefkuehlware numeric
@attribute Milchprodukte numeric
@attribute Backwaren numeric
@attribute Obst/Gemuese numeric
@attribute Spirituosen numeric
@attribute Tiernahrung numeric
@attribute Bier numeric
@attribute Frischfleisch numeric
@attribute Drogerieartikel numeric
@attribute Konserven numeric
@attribute Kaffee/Tee numeric
@attribute Suessigkeiten numeric
@attribute Wurstwaren numeric
@attribute Schreibwaren numeric

@data
w,>60,nein,Partnerschaft,ja,Donnerstag,'<10 Uhr','< 10 km',>4500,312,?,?,?,12,49,113,?,114,?,?,?,24,?,?,?
w,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,132,18,?,?,?,?,?,?,?,112,2,?,?,?,?,?
m,31-40,nein,ledig,ja,Montag,'14-17 Uhr','< 10 km',1000-<2000,52,3,?,?,?,35,?,?,?,?,?,?,?,?,?,14
w,18-30,nein,ledig,nein,Freitag,'12-14 Uhr','< 10 km',>4500,114,?,5,?,?,?,?,20,?,?,4,?,?,?,45,40
m,>60,nein,Partnerschaft,nein,Mittwoch,'<10 Uhr','< 10 km',1000-<2000,84,5,24,?,4,1,?,?,?,?,?,?,45,?,?,5
w,41-50,nein,Partnerschaft,nein,Mittwoch,'12-14 Uhr','< 10 km',1000-<2000,266,?,?,?,?,24,?,128,?,?,?,?,?,?,?,114
w,18-30,ja,ledig,nein,Samstag,'12-14 Uhr','< 10 km',3200-<4500,729,?,?,?,?,72,?,180,?,234,?,10,152,81,?,?
w,18-30,nein,ledig,ja,Freitag,'12-14 Uhr','< 10 km',1000-<2000,142,?,?,?,?,?,?,?,?,?,14,8,?,?,?,120
w,41-50,nein,Partnerschaft,ja,Montag,'12-14 Uhr','> 25 km',1000-<2000,62,?,?,?,?,?,52,?,?,?,?,10,?,?,?,?
w,18-30,ja,ledig,ja,Montag,'12-14 Uhr','> 25 km',1000-<2000,238,?,?,?,?,?,50,?,99,?,?,32,?,?,?,57
w,18-30,ja,Partnerschaft,ja,Samstag,'12-14 Uhr','< 10 km',1000-<2000,90,2,28,?,12,?,?,?,48,?,?,?,?,?,?,?
w,>60,ja,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,69,?,?,?,29,?,14,19,?,?,?,?,7,?,?,?
w,18-30,ja,Partnerschaft,ja,Montag,'12-14 Uhr','< 10 km',1000-<2000,114,?,?,?,?,?,65,?,?,?,?,?,?,?,49,?
w,>60,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',3200-<4500,188,?,?,?,32,?,1,2,11,?,?,?,31,48,?,63
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',3200-<4500,172,13,?,?,54,?,63,27,5,1,?,?,?,?,?,9
m,18-30,ja,Partnerschaft,nein,Freitag,'>17 Uhr','10 - 25 km',1000-<2000,199,14,64,?,?,24,19,?,42,2,?,?,?,30,?,4
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,51,5,?,?,17,?,?,8,?,?,?,?,13,?,?,8
m,>60,nein,ledig,ja,Dienstag,'10-12 Uhr','< 10 km',3200-<4500,52,8,?,?,13,?,?,?,?,?,?,?,27,?,?,4
w,>60,nein,ledig,nein,Freitag,'<10 Uhr','< 10 km',1000-<2000,51,?,?,?,18,?,4,4,?,?,?,?,25,?,?,?
w,>60,ja,ledig,nein,Montag,'10-12 Uhr','10 - 25 km',2000-<3200,429,?,?,?,23,?,13,24,259,?,?,?,30,?,?,80
w,41-50,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',2000-<3200,124,?,?,18,?,30,?,?,?,?,56,?,20,?,?,?
m,41-50,nein,ledig,ja,Samstag,'10-12 Uhr','< 10 km',1000-<2000,206,5,?,?,?,36,?,?,16,?,?,?,?,33,112,4
m,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','10 - 25 km',1000-<2000,64,3,?,?,?,?,9,?,6,18,20,?,?,?,?,8
w,>60,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,183,?,?,?,25,?,13,126,?,?,?,?,19,?,?,?
w,41-50,ja,ledig,ja,Freitag,'12-14 Uhr','< 10 km',1000-<2000,242,?,?,?,?,?,?,72,?,?,?,2,72,?,96,?
m,>60,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','< 10 km',>4500,226,1,36,21,9,?,?,?,16,?,5,?,40,?,36,62
m,18-30,nein,ledig,nein,Donnerstag,'>17 Uhr','10 - 25 km',2000-<3200,174,1,4,?,?,?,75,?,10,76,?,?,?,?,?,8
m,>60,nein,Partnerschaft,nein,Freitag,'10-12 Uhr','> 25 km',1000-<2000,119,9,7,?,7,40,?,30,?,?,15,?,?,?,?,11
w,>60,ja,ledig,ja,Samstag,'<10 Uhr','< 10 km',3200-<4500,172,?,?,?,11,18,19,4,?,?,?,35,19,66,?,?
w,>60,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,180,?,42,?,26,?,10,5,?,?,?,?,97,?,?,?
m,18-30,ja,Partnerschaft,ja,Freitag,'>17 Uhr','< 10 km',1000-<2000,76,2,?,?,?,?,12,?,19,?,?,30,?,?,?,13
m,18-30,ja,ledig,nein,Samstag,'12-14 Uhr','< 10 km',<1000,371,5,32,?,8,?,74,?,?,202,8,?,30,?,?,12
w,>60,nein,ledig,nein,Mittwoch,'10-12 Uhr','< 10 km',3200-<4500,96,?,?,?,27,30,9,4,?,?,12,?,14,?,?,?
m,41-50,nein,ledig,ja,Donnerstag,'>17 Uhr','< 10 km',<1000,166,4,25,?,?,?,?,?,?,84,?,?,?,45,?,8
w,18-30,nein,Partnerschaft,nein,Samstag,'10-12 Uhr','10 - 25 km',<1000,204,?,?,?,?,?,?,153,44,?,7,?,?,?,?,?
w,>60,ja,ledig,nein,Montag,'14-17 Uhr','< 10 km',<1000,184,?,?,18,29,72,9,25,?,?,?,?,31,?,?,?
m,41-50,nein,ledig,nein,Donnerstag,'14-17 Uhr','10 - 25 km',>4500,246,13,?,?,?,63,?,80,?,84,?,?,?,?,?,6
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','10 - 25 km',1000-<2000,76,?,?,?,25,?,9,14,?,?,4,?,24,?,?,?
w,>60,nein,ledig,nein,Mittwoch,'<10 Uhr','10 - 25 km',>4500,70,?,?,?,12,?,8,27,?,?,?,6,17,?,?,?
m,18-30,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,352,29,?,?,?,?,5,84,6,17,?,?,?,?,?,211
m,18-30,ja,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',1000-<2000,236,1,?,18,?,36,9,?,10,40,?,?,?,?,?,122
m,18-30,ja,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,79,14,?,?,?,?,5,?,13,20,?,?,?,16,?,11
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',>4500,501,?,?,?,3,?,3,2,184,261,24,?,24,?,?,?
w,31-40,nein,ledig,ja,Freitag,'10-12 Uhr','10 - 25 km',1000-<2000,229,?,?,?,?,?,144,85,?,?,?,?,?,?,?,?
w,31-40,ja,ledig,ja,Freitag,'<10 Uhr','< 10 km',2000-<3200,67,28,?,?,?,?,?,?,?,?,?,?,39,?,?,?
w,31-40,nein,ledig,ja,Freitag,'12-14 Uhr','10 - 25 km',1000-<2000,84,?,?,?,?,?,?,22,?,?,?,8,?,54,?,?
w,18-30,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',<1000,115,?,?,12,?,?,85,?,?,?,?,?,?,18,?,?
w,51-60,nein,Partnerschaft,nein,Montag,'>17 Uhr','10 - 25 km',2000-<3200,177,?,?,18,10,?,45,17,?,?,?,?,87,?,?,?
w,18-30,ja,Partnerschaft,ja,Mittwoch,'14-17 Uhr','10 - 25 km',<1000,36,?,?,?,18,?,?,18,?,?,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Mittwoch,'12-14 Uhr','> 25 km',1000-<2000,126,?,?,?,56,?,?,70,?,?,?,?,?,?,?,?
w,41-50,nein,ledig,ja,Montag,'14-17 Uhr','< 10 km',<1000,5,?,?,?,?,5,?,?,?,?,?,?,?,?,?,?
w,41-50,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,205,63,?,?,72,?,?,?,?,?,?,6,?,?,64,?
w,>60,ja,ledig,ja,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,234,?,?,?,31,?,6,3,?,110,?,?,14,70,?,?
w,18-30,nein,ledig,nein,Dienstag,'12-14 Uhr','10 - 25 km',3200-<4500,64,?,?,12,?,?,?,?,?,?,4,?,48,?,?,?
w,41-50,ja,Partnerschaft,ja,Samstag,'10-12 Uhr','< 10 km',1000-<2000,195,?,?,?,64,?,?,?,?,?,3,?,128,?,?,?
w,18-30,ja,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,115,?,?,?,?,15,?,?,?,?,?,12,?,?,?,88
m,18-30,ja,ledig,nein,Dienstag,'14-17 Uhr','< 10 km',<1000,80,2,?,?,?,?,4,?,16,15,?,?,13,?,?,30
w,41-50,nein,Partnerschaft,nein,Montag,'12-14 Uhr','< 10 km',2000-<3200,292,?,72,?,?,54,?,40,?,126,?,?,?,?,?,?
w,>60,nein,ledig,nein,Montag,'14-17 Uhr','< 10 km',1000-<2000,53,?,?,?,17,?,1,13,?,?,?,?,17,5,?,?
w,18-30,nein,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,140,?,?,?,?,18,88,8,?,?,?,?,26,?,?,?
m,>60,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,184,4,?,?,7,?,?,30,?,?,?,?,106,32,?,5
w,18-30,nein,ledig,nein,Montag,'>17 Uhr','< 10 km',2000-<3200,100,?,?,?,?,?,?,?,72,?,18,?,?,10,?,?
w,31-40,nein,ledig,nein,Samstag,'14-17 Uhr','< 10 km',<1000,67,?,?,?,40,?,?,27,?,?,?,?,?,?,?,?
m,31-40,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',1000-<2000,133,?,?,?,54,?,32,?,?,20,?,?,?,?,13,14
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',2000-<3200,51,3,?,?,?,?,17,?,18,5,?,?,?,?,?,8
w,18-30,ja,ledig,nein,Samstag,'12-14 Uhr','10 - 25 km',2000-<3200,116,?,?,?,?,?,?,?,23,?,?,6,39,?,24,24
m,31-40,nein,Partnerschaft,ja,Mittwoch,'10-12 Uhr','< 10 km',2000-<3200,14,9,?,?,?,?,?,?,?,?,?,?,?,?,?,5
w,18-30,nein,Partnerschaft,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,103,?,?,?,?,49,?,?,?,?,?,27,27,?,?,?
w,18-30,nein,ledig,ja,Mittwoch,'12-14 Uhr','> 25 km',3200-<4500,36,?,?,?,?,?,?,?,?,?,?,?,?,?,36,?
m,18-30,ja,Partnerschaft,nein,Mittwoch,'>17 Uhr','< 10 km',3200-<4500,118,14,?,?,?,?,74,?,?,21,?,?,?,?,?,9
w,18-30,nein,Partnerschaft,ja,Samstag,'12-14 Uhr','< 10 km',>4500,215,?,?,?,36,?,84,72,?,20,?,?,3,?,?,?
w,18-30,nein,ledig,ja,Samstag,'12-14 Uhr','10 - 25 km',3200-<4500,302,?,?,18,?,?,10,?,88,?,?,6,?,63,117,?
m,>60,nein,Partnerschaft,nein,Dienstag,'10-12 Uhr','< 10 km',3200-<4500,291,6,?,?,3,63,64,?,56,84,?,?,1,?,?,14
w,41-50,nein,ledig,nein,Freitag,'12-14 Uhr','< 10 km',2000-<3200,40,?,?,?,?,40,?,?,?,?,?,?,?,?,?,?
m,18-30,nein,ledig,ja,Montag,'<10 Uhr','< 10 km',1000-<2000,52,13,?,?,?,?,10,?,14,8,?,?,?,?,?,7
w,41-50,ja,ledig,nein,Samstag,'12-14 Uhr','< 10 km',1000-<2000,112,?,?,?,?,?,112,?,?,?,?,?,?,?,?,?
m,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',>4500,364,12,?,?,14,35,32,28,?,?,49,?,15,?,171,8
w,41-50,ja,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',<1000,423,?,72,?,?,?,?,72,171,?,?,?,?,108,?,?
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,92,?,?,?,13,?,12,27,?,?,?,?,24,?,?,16
w,>60,ja,ledig,nein,Montag,'<10 Uhr','< 10 km',1000-<2000,113,?,?,?,77,?,9,?,?,?,?,?,12,15,?,?
w,18-30,ja,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',>4500,5,?,?,?,4,?,?,?,?,?,?,1,?,?,?,?
w,18-30,ja,ledig,nein,Mittwoch,'>17 Uhr','10 - 25 km',<1000,137,?,80,?,?,?,?,?,15,?,?,?,?,42,?,?
w,18-30,nein,ledig,ja,Montag,'<10 Uhr','< 10 km',<1000,143,20,15,?,?,?,?,?,108,?,?,?,?,?,?,?
m,18-30,nein,ledig,nein,Mittwoch,'>17 Uhr','10 - 25 km',1000-<2000,51,29,?,?,?,?,2,?,3,4,?,?,10,?,?,3
w,18-30,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',1000-<2000,55,?,?,16,?,?,?,?,?,?,?,?,39,?,?,?
w,51-60,nein,Partnerschaft,ja,Montag,'12-14 Uhr','< 10 km',1000-<2000,57,?,?,?,11,?,2,23,?,?,?,?,6,15,?,?
m,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','> 25 km',3200-<4500,153,10,?,?,?,?,15,?,7,11,?,?,?,?,?,110
w,31-40,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',2000-<3200,107,?,?,?,?,?,?,?,?,99,8,?,?,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',<1000,241,?,15,?,24,?,10,24,?,?,?,?,16,?,152,?
w,18-30,ja,ledig,nein,Montag,'>17 Uhr','< 10 km',<1000,18,?,?,?,?,18,?,?,?,?,?,?,?,?,?,?
m,18-30,nein,Partnerschaft,nein,Mittwoch,'14-17 Uhr','< 10 km',1000-<2000,105,66,?,?,?,?,2,?,10,17,10,?,?,?,?,?
m,31-40,nein,ledig,ja,Montag,'10-12 Uhr','10 - 25 km',1000-<2000,162,7,?,8,?,?,?,?,?,?,?,4,?,63,?,80
w,31-40,nein,ledig,nein,Freitag,'10-12 Uhr','10 - 25 km',3200-<4500,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,108,?,?,?,19,?,5,21,?,?,45,?,18,?,?,?
m,>60,ja,ledig,nein,Montag,'<10 Uhr','< 10 km',2000-<3200,104,?,30,?,30,?,?,?,?,?,28,?,2,?,?,14
w,18-30,nein,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',<1000,43,?,?,1,?,24,?,?,?,?,?,?,?,18,?,?
w,18-30,nein,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',1000-<2000,122,7,25,2,8,?,?,?,?,?,?,?,?,56,24,?
m,>60,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',2000-<3200,98,9,15,?,9,?,?,?,16,?,35,?,5,?,?,9
m,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','< 10 km',2000-<3200,155,14,?,?,16,?,13,?,8,21,70,?,?,?,?,13
w,18-30,nein,ledig,nein,Freitag,'12-14 Uhr','< 10 km',2000-<3200,190,?,?,?,?,?,?,?,?,?,?,?,190,?,?,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'14-17 Uhr','10 - 25 km',2000-<3200,133,?,4,?,32,54,8,25,?,?,?,?,10,?,?,?
w,>60,ja,ledig,nein,Freitag,'10-12 Uhr','> 25 km',3200-<4500,59,3,?,?,6,?,7,19,?,?,12,?,12,?,?,?
w,41-50,ja,ledig,ja,Mittwoch,'12-14 Uhr','10 - 25 km',2000-<3200,160,24,?,?,?,?,?,88,?,?,?,?,?,?,?,48
m,18-30,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',3200-<4500,51,?,?,?,?,?,17,?,12,15,?,?,?,?,?,7
w,18-30,nein,ledig,nein,Montag,'12-14 Uhr','10 - 25 km',1000-<2000,14,14,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Freitag,'10-12 Uhr','< 10 km',2000-<3200,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,41-50,nein,ledig,ja,Donnerstag,'10-12 Uhr','10 - 25 km',<1000,213,?,?,24,?,?,?,?,?,189,?,?,?,?,?,?
w,18-30,nein,Partnerschaft,nein,Freitag,'12-14 Uhr','10 - 25 km',3200-<4500,106,?,?,?,6,84,?,?,?,?,?,?,?,16,?,?
w,>60,nein,ledig,ja,Samstag,'<10 Uhr','10 - 25 km',2000-<3200,78,?,18,?,7,?,6,13,?,?,?,?,34,?,?,?
w,18-30,nein,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',<1000,30,?,?,?,3,?,?,?,?,?,27,?,?,?,?,?
m,>60,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',1000-<2000,261,5,?,?,17,?,?,?,200,?,?,?,3,?,24,12
m,>60,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',>4500,161,10,?,?,3,30,?,?,?,?,9,?,17,68,15,9
w,18-30,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',2000-<3200,146,?,?,27,?,?,?,?,?,?,?,15,?,?,?,104
w,>60,nein,ledig,nein,Montag,'10-12 Uhr','< 10 km',3200-<4500,131,?,?,?,10,56,10,10,?,?,?,18,27,?,?,?
m,18-30,nein,ledig,nein,Montag,'12-14 Uhr','10 - 25 km',1000-<2000,318,8,?,12,?,?,2,?,11,5,?,?,120,64,?,96
w,>60,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,187,?,7,?,24,?,9,25,?,?,?,35,22,?,65,?
m,18-30,nein,Partnerschaft,ja,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,67,1,?,?,?,?,21,?,3,8,24,?,5,?,?,5
m,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,28,8,?,?,3,?,?,?,?,?,?,?,10,?,?,7
m,18-30,nein,ledig,ja,Donnerstag,'<10 Uhr','10 - 25 km',3200-<4500,398,7,?,?,?,?,151,77,19,18,?,?,?,64,?,62
m,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,37,16,?,?,?,?,2,?,3,11,?,?,?,?,?,5
w,18-30,nein,Partnerschaft,ja,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,166,?,?,?,?,36,?,?,?,?,?,?,?,?,18,112
m,18-30,ja,ledig,nein,Donnerstag,'>17 Uhr','10 - 25 km',>4500,209,13,?,?,?,?,10,?,17,65,?,?,100,?,?,4
w,18-30,nein,Partnerschaft,nein,Mittwoch,'10-12 Uhr','10 - 25 km',3200-<4500,15,6,?,9,?,?,?,?,?,?,?,?,?,?,?,?
w,>60,ja,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',<1000,131,?,?,?,31,11,9,23,?,?,36,?,21,?,?,?
w,>60,nein,ledig,ja,Montag,'<10 Uhr','< 10 km',<1000,133,?,?,4,29,14,5,6,?,60,?,?,15,?,?,?
m,31-40,nein,Partnerschaft,ja,Dienstag,'12-14 Uhr','10 - 25 km',1000-<2000,115,5,?,?,?,?,?,?,74,?,24,?,?,?,?,12
w,>60,nein,ledig,nein,Mittwoch,'>17 Uhr','< 10 km',>4500,250,?,?,21,14,48,11,17,?,?,?,?,139,?,?,?
w,>60,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','< 10 km',>4500,294,?,?,?,28,?,13,152,?,?,32,?,25,?,?,44
m,41-50,nein,Partnerschaft,nein,Montag,'>17 Uhr','< 10 km',<1000,152,13,?,?,?,?,?,?,?,?,?,?,?,72,14,53
w,>60,nein,ledig,nein,Freitag,'<10 Uhr','10 - 25 km',1000-<2000,40,?,?,?,29,?,3,2,?,?,?,?,6,?,?,?
w,18-30,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','10 - 25 km',3200-<4500,48,?,36,12,?,?,?,?,?,?,?,?,?,?,?,?
w,41-50,nein,ledig,nein,Mittwoch,'<10 Uhr','> 25 km',>4500,12,?,?,?,12,?,?,?,?,?,?,?,?,?,?,?
w,41-50,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,5,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,18-30,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','10 - 25 km',1000-<2000,46,?,?,12,?,12,?,?,22,?,?,?,?,?,?,?
w,18-30,nein,ledig,ja,Montag,'10-12 Uhr','< 10 km',3200-<4500,104,40,?,32,?,?,?,?,?,?,?,32,?,?,?,?
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,115,?,21,4,29,?,12,26,?,?,?,?,23,?,?,?
w,>60,ja,ledig,nein,Dienstag,'10-12 Uhr','< 10 km',<1000,302,?,10,?,14,?,5,13,42,?,10,?,108,16,84,?
w,18-30,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',1000-<2000,180,?,?,?,?,81,?,99,?,?,?,?,?,?,?,?
m,18-30,ja,ledig,nein,Montag,'<10 Uhr','10 - 25 km',2000-<3200,227,10,?,?,?,?,145,?,19,21,?,?,?,?,?,32
m,31-40,nein,ledig,nein,Samstag,'14-17 Uhr','< 10 km',1000-<2000,40,14,?,?,?,?,?,?,?,?,?,?,?,?,?,26
w,31-40,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',<1000,195,?,36,?,?,99,?,?,?,?,?,?,?,?,60,?
w,>60,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',3200-<4500,126,?,28,?,71,?,11,12,?,?,?,?,4,?,?,?
w,41-50,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',<1000,45,?,?,5,?,?,?,?,?,?,?,?,?,?,?,40
w,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',<1000,71,?,35,?,?,?,?,?,?,?,?,?,?,?,?,36
w,51-60,nein,Partnerschaft,ja,Samstag,'14-17 Uhr','< 10 km',<1000,46,?,?,?,4,?,11,14,?,?,?,?,17,?,?,?
w,18-30,ja,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',3200-<4500,83,?,?,8,40,?,?,?,?,?,?,?,35,?,?,?
m,>60,nein,ledig,nein,Montag,'<10 Uhr','10 - 25 km',2000-<3200,115,11,8,?,2,?,?,?,?,?,?,?,88,?,?,6
w,41-50,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',<1000,117,?,2,?,?,?,?,?,?,?,?,?,63,?,52,?
m,18-30,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','< 10 km',1000-<2000,208,48,?,?,?,?,114,?,18,14,?,?,?,?,?,14
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',>4500,44,?,?,?,18,?,10,4,?,?,?,?,12,?,?,?
m,18-30,ja,ledig,ja,Montag,'12-14 Uhr','< 10 km',2000-<3200,220,2,?,?,?,63,17,49,14,16,?,?,?,50,?,9
m,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','< 10 km',<1000,62,6,?,16,?,?,20,?,6,3,?,?,?,?,?,11
w,>60,ja,ledig,nein,Samstag,'14-17 Uhr','< 10 km',2000-<3200,83,12,?,?,10,?,5,2,?,36,?,?,18,?,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',3200-<4500,392,?,?,9,23,?,138,26,?,180,?,?,16,?,?,?
m,18-30,nein,Partnerschaft,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,160,14,6,?,?,?,17,?,36,2,54,?,?,30,?,1
w,18-30,nein,ledig,ja,Montag,'12-14 Uhr','10 - 25 km',3200-<4500,26,?,?,?,?,?,5,?,?,?,?,21,?,?,?,?
m,18-30,nein,ledig,ja,Samstag,'14-17 Uhr','< 10 km',1000-<2000,260,14,81,6,?,?,10,9,16,16,72,6,?,?,28,2
w,>60,nein,Partnerschaft,nein,Montag,'12-14 Uhr','< 10 km',1000-<2000,207,4,?,?,49,?,?,33,?,?,?,?,121,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,87,?,?,?,31,?,9,2,?,?,20,?,25,?,?,?
m,18-30,nein,ledig,ja,Samstag,'10-12 Uhr','< 10 km',2000-<3200,74,5,?,?,?,?,8,40,3,8,?,?,?,?,?,10
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,159,?,36,20,32,16,14,5,?,?,20,?,16,?,?,?
w,>60,ja,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',>4500,171,?,?,?,26,?,47,22,?,?,36,?,28,?,12,?
m,31-40,nein,ledig,nein,Mittwoch,'12-14 Uhr','10 - 25 km',1000-<2000,23,13,?,?,?,10,?,?,?,?,?,?,?,?,?,?
w,41-50,nein,ledig,ja,Montag,'<10 Uhr','< 10 km',1000-<2000,277,?,9,?,6,?,?,?,?,?,32,?,18,68,144,?
m,31-40,ja,ledig,nein,Montag,'>17 Uhr','> 25 km',>4500,47,7,?,?,?,?,6,?,?,?,?,?,?,21,?,13
w,18-30,nein,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,85,48,?,?,?,?,19,18,?,?,?,?,?,?,?,?
w,41-50,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',>4500,125,?,?,7,?,?,?,88,?,?,30,?,?,?,?,?
w,31-40,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',<1000,152,?,18,?,?,15,98,21,?,?,?,?,?,?,?,?
w,31-40,nein,ledig,ja,Freitag,'12-14 Uhr','10 - 25 km',1000-<2000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,41-50,ja,Partnerschaft,ja,Freitag,'12-14 Uhr','< 10 km',1000-<2000,44,12,24,?,?,?,8,?,?,?,?,?,?,?,?,?
m,18-30,ja,ledig,ja,Montag,'14-17 Uhr','10 - 25 km',3200-<4500,123,3,?,?,?,?,12,?,10,10,54,27,?,?,?,7
m,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,45,11,?,?,?,?,8,?,2,19,?,?,?,?,?,5
w,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','> 25 km',1000-<2000,277,?,?,?,33,?,174,29,?,?,?,?,17,24,?,?
