@relation outputtt-weka.filters.unsupervised.attribute.NumericCleaner-min1.0-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1

@attribute Geschlecht {w,m}
@attribute Alter {>60,18-30,41-50,31-40,51-60}
@attribute Kinder {nein,ja}
@attribute Familienstand {ledig,Partnerschaft}
@attribute Berufstaetig {nein,ja}
@attribute Einkaufstag {Montag,Samstag,Donnerstag,Mittwoch,Freitag,Dienstag}
@attribute Einkaufsuhrzeit {'<10 Uhr','14-17 Uhr','10-12 Uhr','>17 Uhr','12-14 Uhr'}
@attribute Wohnort {'< 10 km','10 - 25 km','> 25 km'}
@attribute Haushaltsnettoeinkommen {<1000,1000-<2000,3200-<4500,2000-<3200,>4500}
@attribute Einkaufssumme numeric
@attribute Fertiggerichte numeric
@attribute Tiefkuehlware numeric
@attribute Milchprodukte numeric
@attribute Backwaren numeric
@attribute Obst/Gemuese numeric
@attribute Spirituosen numeric
@attribute Tiernahrung numeric
@attribute Bier numeric
@attribute Frischfleisch numeric
@attribute Drogerieartikel numeric
@attribute Konserven numeric
@attribute Kaffee/Tee numeric
@attribute Suessigkeiten numeric
@attribute Wurstwaren numeric
@attribute Schreibwaren numeric

@data
w,31-40,ja,ledig,ja,Freitag,'>17 Uhr','< 10 km',2000-<3200,224,72,?,36,30,?,?,?,?,?,32,?,?,?,?,54
w,18-30,ja,Partnerschaft,nein,Donnerstag,'>17 Uhr','> 25 km',1000-<2000,182,?,?,?,?,?,?,?,140,?,?,?,12,30,?,?
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','> 25 km',>4500,207,?,?,?,23,?,11,7,?,?,?,?,152,14,?,?
m,18-30,ja,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,218,4,?,?,1,24,11,24,96,3,?,7,?,39,?,9
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',<1000,192,1,?,?,21,?,16,?,51,21,?,?,?,?,?,82
w,>60,nein,ledig,nein,Freitag,'14-17 Uhr','10 - 25 km',<1000,62,12,?,?,25,?,7,11,?,?,?,?,7,?,?,?
m,>60,ja,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,49,1,?,21,9,?,?,?,?,?,?,?,9,?,?,9
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',<1000,121,5,?,?,15,?,10,78,?,?,?,?,13,?,?,?
m,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',3200-<4500,249,9,1,?,24,?,12,48,15,7,?,?,?,133,?,?
m,18-30,ja,ledig,nein,Samstag,'>17 Uhr','10 - 25 km',<1000,225,14,36,?,14,?,20,66,3,17,?,?,?,45,?,10
w,51-60,nein,ledig,nein,Mittwoch,'14-17 Uhr','< 10 km',1000-<2000,331,?,?,8,17,?,3,18,133,?,?,?,40,?,112,?
m,41-50,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',2000-<3200,181,10,?,12,10,?,?,52,66,30,?,?,?,?,?,1
m,18-30,ja,Partnerschaft,nein,Samstag,'>17 Uhr','< 10 km',2000-<3200,184,16,?,?,?,?,4,?,69,12,?,?,?,7,?,76
w,51-60,nein,ledig,nein,Montag,'>17 Uhr','< 10 km',<1000,220,10,35,?,8,?,9,2,126,?,?,15,15,?,?,?
w,>60,nein,ledig,ja,Montag,'<10 Uhr','10 - 25 km',1000-<2000,383,?,?,?,18,?,3,66,63,144,?,?,35,?,?,54
m,51-60,ja,ledig,nein,Samstag,'12-14 Uhr','< 10 km',<1000,229,?,?,?,?,?,?,?,126,?,?,?,21,77,?,5
w,>60,ja,Partnerschaft,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,236,?,8,?,27,?,9,21,161,?,?,?,10,?,?,?
w,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',2000-<3200,155,?,?,?,8,?,?,?,?,?,?,?,91,?,?,56
w,18-30,nein,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,218,?,14,4,?,?,?,?,?,144,?,?,?,49,?,7
m,>60,nein,ledig,nein,Montag,'<10 Uhr','10 - 25 km',1000-<2000,193,7,49,?,11,?,?,?,?,117,?,?,6,?,?,3
m,18-30,nein,Partnerschaft,nein,Samstag,'>17 Uhr','10 - 25 km',1000-<2000,131,?,?,?,?,?,12,?,45,18,?,?,?,42,?,14
w,18-30,ja,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',<1000,274,16,?,?,?,?,?,84,77,?,21,?,?,24,?,52
w,18-30,nein,Partnerschaft,nein,Montag,'>17 Uhr','10 - 25 km',<1000,371,?,?,?,?,91,?,?,?,210,?,28,?,42,?,?
m,18-30,nein,Partnerschaft,nein,Dienstag,'14-17 Uhr','< 10 km',1000-<2000,308,1,?,?,9,9,98,24,71,6,?,?,66,15,?,9
w,41-50,nein,ledig,nein,Freitag,'12-14 Uhr','10 - 25 km',1000-<2000,84,24,?,30,?,?,?,?,?,?,?,?,?,30,?,?
m,18-30,nein,ledig,ja,Montag,'<10 Uhr','10 - 25 km',1000-<2000,403,9,?,?,?,60,3,?,255,18,?,?,?,40,16,2
m,>60,ja,ledig,ja,Samstag,'10-12 Uhr','> 25 km',>4500,59,12,?,?,1,14,?,?,?,?,?,?,2,22,?,8
w,51-60,nein,ledig,ja,Mittwoch,'<10 Uhr','10 - 25 km',3200-<4500,47,?,?,?,18,?,1,13,?,?,?,?,15,?,?,?
m,51-60,nein,ledig,ja,Samstag,'14-17 Uhr','< 10 km',1000-<2000,76,8,?,6,8,45,?,?,?,?,?,?,?,?,?,9
m,41-50,ja,Partnerschaft,nein,Samstag,'<10 Uhr','> 25 km',<1000,348,13,?,?,?,63,?,?,256,16,?,?,?,?,?,?
w,>60,ja,ledig,nein,Samstag,'<10 Uhr','< 10 km',3200-<4500,383,?,?,?,81,?,31,45,?,133,?,?,27,42,?,24
w,>60,nein,ledig,nein,Dienstag,'<10 Uhr','< 10 km',1000-<2000,90,?,?,?,32,?,5,12,?,?,?,3,8,?,30,?
w,18-30,ja,Partnerschaft,nein,Montag,'>17 Uhr','< 10 km',2000-<3200,4,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?
m,18-30,ja,Partnerschaft,ja,Samstag,'10-12 Uhr','10 - 25 km',1000-<2000,506,3,42,?,?,?,5,?,7,397,?,10,?,36,?,6
m,>60,ja,ledig,nein,Montag,'<10 Uhr','10 - 25 km',<1000,80,30,1,16,14,?,?,?,?,?,?,?,13,?,?,6
m,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',>4500,274,13,?,?,6,?,?,?,140,22,?,?,14,63,?,16
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',<1000,348,?,?,?,31,?,8,26,180,?,?,?,23,?,80,?
w,18-30,nein,ledig,ja,Freitag,'>17 Uhr','10 - 25 km',2000-<3200,280,35,35,10,?,?,?,72,?,65,?,?,15,48,?,?
w,18-30,nein,ledig,nein,Samstag,'14-17 Uhr','10 - 25 km',>4500,85,?,?,?,?,?,?,?,70,?,?,?,?,15,?,?
m,18-30,ja,ledig,ja,Samstag,'>17 Uhr','< 10 km',>4500,121,68,?,?,24,?,8,?,11,6,?,?,?,?,?,4
w,18-30,nein,Partnerschaft,ja,Montag,'14-17 Uhr','< 10 km',2000-<3200,216,?,?,?,?,?,?,?,210,?,4,2,?,?,?,?
w,41-50,nein,ledig,nein,Donnerstag,'>17 Uhr','> 25 km',1000-<2000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Freitag,'>17 Uhr','10 - 25 km',1000-<2000,112,?,?,?,?,?,?,?,84,?,4,?,24,?,?,?
w,31-40,nein,ledig,ja,Donnerstag,'<10 Uhr','10 - 25 km',3200-<4500,50,?,?,?,?,?,?,?,?,?,20,?,?,30,?,?
m,51-60,nein,ledig,nein,Dienstag,'>17 Uhr','< 10 km',2000-<3200,495,11,?,35,?,24,153,?,?,?,?,?,162,?,100,10
w,51-60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,130,?,?,?,14,?,83,24,?,?,?,?,1,?,?,8
m,51-60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,57,1,?,?,6,?,?,?,?,24,?,?,?,14,?,12
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,244,?,?,?,20,?,5,22,132,44,?,?,21,?,?,?
w,41-50,ja,ledig,nein,Montag,'<10 Uhr','> 25 km',<1000,83,?,?,?,42,?,39,?,?,?,2,?,?,?,?,?
m,31-40,nein,Partnerschaft,ja,Samstag,'14-17 Uhr','10 - 25 km',1000-<2000,137,4,36,?,?,?,?,?,48,?,?,?,?,36,?,13
w,31-40,ja,ledig,ja,Freitag,'>17 Uhr','10 - 25 km',<1000,305,?,?,?,63,24,?,?,?,152,?,?,?,66,?,?
w,18-30,nein,Partnerschaft,ja,Donnerstag,'>17 Uhr','< 10 km',2000-<3200,69,?,24,?,?,?,?,?,?,?,?,?,?,?,?,45
m,31-40,nein,ledig,ja,Freitag,'<10 Uhr','10 - 25 km',>4500,227,9,?,?,20,32,?,?,156,?,?,?,?,?,?,10
w,51-60,ja,ledig,nein,Freitag,'10-12 Uhr','< 10 km',1000-<2000,320,?,?,?,15,?,10,19,?,162,45,?,69,?,?,?
w,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',3200-<4500,179,?,?,?,69,?,11,10,?,?,?,?,24,65,?,?
w,18-30,nein,ledig,nein,Freitag,'<10 Uhr','< 10 km',<1000,61,?,?,?,10,18,?,9,?,?,?,24,?,?,?,?
m,18-30,nein,ledig,nein,Samstag,'<10 Uhr','> 25 km',2000-<3200,77,10,5,?,24,?,18,?,12,?,?,?,?,?,?,8
w,18-30,ja,Partnerschaft,ja,Montag,'>17 Uhr','10 - 25 km',1000-<2000,184,?,?,?,3,?,?,?,126,?,?,?,?,?,55,?
w,31-40,nein,Partnerschaft,nein,Donnerstag,'>17 Uhr','10 - 25 km',1000-<2000,197,?,24,?,?,?,?,?,42,?,15,?,8,108,?,?
m,31-40,nein,ledig,nein,Samstag,'12-14 Uhr','10 - 25 km',<1000,277,31,15,?,7,3,?,?,116,?,40,9,?,54,?,2
m,18-30,nein,Partnerschaft,ja,Freitag,'>17 Uhr','< 10 km',<1000,428,9,55,?,?,?,21,?,239,39,32,?,?,?,?,33
w,31-40,nein,ledig,nein,Donnerstag,'<10 Uhr','10 - 25 km',2000-<3200,156,?,36,?,?,?,?,?,?,?,?,?,?,120,?,?
w,51-60,nein,ledig,nein,Samstag,'12-14 Uhr','10 - 25 km',<1000,164,27,?,?,26,?,11,17,?,?,?,?,14,?,60,9
m,18-30,ja,Partnerschaft,nein,Samstag,'14-17 Uhr','> 25 km',<1000,295,8,?,?,2,40,1,?,182,2,?,?,?,60,?,?
w,31-40,nein,ledig,ja,Samstag,'>17 Uhr','10 - 25 km',1000-<2000,206,?,7,?,25,44,?,80,21,?,12,?,17,?,?,?
m,>60,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,112,9,27,?,19,?,?,?,?,?,?,2,8,?,?,47
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,86,?,?,?,21,?,?,?,?,?,?,?,56,?,?,9
w,18-30,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',2000-<3200,67,?,?,?,?,?,?,?,49,?,?,18,?,?,?,?
w,>60,ja,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',3200-<4500,278,?,24,?,18,?,11,79,110,?,?,?,8,?,?,28
w,18-30,ja,ledig,nein,Samstag,'12-14 Uhr','> 25 km',1000-<2000,122,?,?,?,?,28,?,?,?,?,32,6,?,?,?,56
w,41-50,nein,ledig,nein,Montag,'>17 Uhr','< 10 km',1000-<2000,350,8,?,?,?,60,45,3,160,?,10,?,?,64,?,?
w,>60,nein,ledig,nein,Freitag,'10-12 Uhr','< 10 km',2000-<3200,117,?,?,?,32,?,6,53,?,?,?,?,16,10,?,?
w,18-30,nein,ledig,nein,Freitag,'14-17 Uhr','< 10 km',>4500,66,?,?,?,?,?,16,?,?,?,?,?,?,?,50,?
w,41-50,ja,Partnerschaft,ja,Mittwoch,'10-12 Uhr','< 10 km',1000-<2000,136,?,?,?,30,?,?,?,?,22,?,?,18,66,?,?
w,>60,ja,ledig,nein,Montag,'10-12 Uhr','< 10 km',1000-<2000,178,?,?,?,27,?,1,12,105,?,?,?,12,21,?,?
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,213,7,20,12,7,?,?,78,?,?,?,?,30,55,?,4
w,18-30,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,166,?,?,?,72,64,?,?,30,?,?,?,?,?,?,?
m,18-30,nein,ledig,ja,Samstag,'12-14 Uhr','< 10 km',<1000,140,6,?,?,?,?,18,6,3,13,?,?,?,81,?,13
w,18-30,nein,Partnerschaft,ja,Samstag,'<10 Uhr','< 10 km',3200-<4500,117,?,?,?,?,?,?,?,?,?,?,?,?,63,?,54
w,>60,ja,ledig,nein,Donnerstag,'14-17 Uhr','10 - 25 km',<1000,238,?,?,?,20,?,58,24,120,?,?,?,16,?,?,?
m,18-30,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',<1000,300,19,?,?,20,?,75,?,45,127,?,?,?,?,?,14
w,>60,nein,Partnerschaft,nein,Mittwoch,'14-17 Uhr','10 - 25 km',2000-<3200,93,18,?,?,10,?,14,8,?,?,?,?,13,30,?,?
w,18-30,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',3200-<4500,295,?,?,?,?,?,?,?,225,?,?,?,?,70,?,?
m,18-30,nein,ledig,ja,Samstag,'<10 Uhr','< 10 km',<1000,39,1,?,?,?,?,15,?,6,7,?,?,?,?,?,10
w,>60,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',1000-<2000,204,?,45,?,12,?,12,22,?,?,?,?,91,?,22,?
w,51-60,nein,ledig,nein,Freitag,'12-14 Uhr','< 10 km',1000-<2000,237,?,?,?,18,?,14,141,?,?,15,?,13,36,?,?
w,51-60,ja,Partnerschaft,ja,Samstag,'10-12 Uhr','> 25 km',1000-<2000,88,?,36,?,17,?,5,14,?,?,?,?,12,?,?,4
w,18-30,nein,ledig,ja,Donnerstag,'10-12 Uhr','10 - 25 km',2000-<3200,54,?,6,?,36,12,?,?,?,?,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,32,?,?,?,?,?,?,?,?,?,?,?,32,?,?,?
m,18-30,nein,ledig,nein,Samstag,'12-14 Uhr','10 - 25 km',1000-<2000,271,30,45,?,10,?,12,?,27,118,3,?,?,?,24,2
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',2000-<3200,138,?,?,?,14,40,?,4,?,?,?,?,56,?,24,?
m,>60,ja,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,130,10,?,?,60,?,?,?,?,54,?,?,5,?,?,1
m,>60,nein,ledig,ja,Samstag,'10-12 Uhr','10 - 25 km',1000-<2000,191,3,?,?,10,?,?,?,72,?,48,?,?,?,45,13
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',<1000,286,?,?,?,10,?,5,24,234,?,?,?,13,?,?,?
w,18-30,ja,Partnerschaft,nein,Mittwoch,'12-14 Uhr','< 10 km',1000-<2000,139,?,?,?,?,99,?,?,?,?,40,?,?,?,?,?
w,18-30,nein,ledig,nein,Freitag,'<10 Uhr','< 10 km',<1000,274,?,?,?,?,?,?,48,45,117,?,?,?,?,?,64
w,18-30,nein,Partnerschaft,ja,Samstag,'>17 Uhr','< 10 km',3200-<4500,12,?,?,?,?,?,?,?,?,?,12,?,?,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,281,?,48,?,23,?,4,49,?,?,?,?,142,15,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',2000-<3200,176,?,?,?,30,?,6,?,66,?,?,?,11,63,?,?
w,18-30,nein,Partnerschaft,nein,Freitag,'>17 Uhr','> 25 km',>4500,190,?,35,?,?,?,?,?,?,140,5,?,?,10,?,?
w,>60,ja,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',<1000,266,54,16,?,14,?,1,1,90,60,?,?,30,?,?,?
w,>60,nein,Partnerschaft,nein,Montag,'<10 Uhr','10 - 25 km',>4500,451,?,18,?,21,21,8,?,306,45,?,?,21,?,11,?
w,18-30,nein,Partnerschaft,nein,Montag,'14-17 Uhr','< 10 km',>4500,54,?,35,?,?,?,?,?,?,?,?,?,?,?,19,?
m,31-40,nein,Partnerschaft,nein,Samstag,'>17 Uhr','< 10 km',>4500,224,4,?,?,12,?,48,?,?,?,?,?,?,105,?,55
m,>60,nein,ledig,nein,Samstag,'>17 Uhr','10 - 25 km',>4500,94,10,?,?,13,?,?,?,56,?,?,?,6,?,?,9
w,>60,ja,ledig,nein,Freitag,'14-17 Uhr','< 10 km',1000-<2000,254,?,28,?,7,?,14,8,78,?,?,?,107,?,?,12
w,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',1000-<2000,113,?,?,?,?,?,?,12,?,?,?,?,77,24,?,?
w,18-30,nein,ledig,nein,Freitag,'<10 Uhr','< 10 km',2000-<3200,5,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?
w,41-50,ja,ledig,nein,Donnerstag,'14-17 Uhr','10 - 25 km',2000-<3200,180,?,?,16,?,?,?,?,?,112,?,?,?,52,?,?
w,18-30,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,31,?,?,15,16,?,?,?,?,?,?,?,?,?,?,?
w,41-50,nein,Partnerschaft,nein,Montag,'>17 Uhr','> 25 km',3200-<4500,43,?,?,?,?,?,?,36,?,?,7,?,?,?,?,?
w,41-50,nein,ledig,nein,Donnerstag,'>17 Uhr','> 25 km',1000-<2000,236,?,?,16,?,35,13,?,?,?,?,?,102,?,?,70
w,>60,nein,Partnerschaft,nein,Dienstag,'<10 Uhr','< 10 km',<1000,337,?,56,?,74,?,13,41,64,?,?,?,12,12,65,?
w,51-60,nein,ledig,nein,Mittwoch,'10-12 Uhr','10 - 25 km',<1000,64,?,18,3,28,?,5,6,?,?,?,?,4,?,?,?
w,>60,nein,ledig,nein,Montag,'<10 Uhr','> 25 km',2000-<3200,141,?,?,?,52,?,66,5,11,?,?,?,7,?,?,?
m,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','10 - 25 km',3200-<4500,326,6,?,?,8,?,90,?,168,?,?,?,1,?,?,53
m,>60,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',<1000,258,8,?,?,73,?,?,?,29,?,?,?,143,?,?,5
m,31-40,ja,Partnerschaft,nein,Samstag,'>17 Uhr','10 - 25 km',2000-<3200,54,11,24,?,5,?,?,?,?,?,?,?,?,?,?,14
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,124,?,?,?,53,?,25,8,?,?,?,?,38,?,?,?
w,18-30,ja,ledig,nein,Samstag,'12-14 Uhr','> 25 km',3200-<4500,299,15,?,24,?,?,?,20,?,240,?,?,?,?,?,?
m,18-30,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',<1000,125,2,32,?,?,?,6,?,17,12,?,?,51,?,?,5
w,31-40,ja,ledig,ja,Donnerstag,'14-17 Uhr','10 - 25 km',3200-<4500,414,?,?,9,?,?,119,?,?,27,18,?,?,45,196,?
m,18-30,nein,ledig,ja,Samstag,'>17 Uhr','< 10 km',1000-<2000,175,9,?,?,?,12,3,?,123,13,?,?,?,9,?,6
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',>4500,128,7,?,?,?,77,16,?,15,6,?,?,?,?,?,7
m,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,170,4,40,?,?,?,14,?,67,9,?,?,36,?,?,?
w,31-40,ja,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',3200-<4500,193,?,36,?,4,36,?,48,60,?,?,?,?,?,9,?
w,18-30,nein,ledig,nein,Dienstag,'<10 Uhr','< 10 km',3200-<4500,399,?,?,?,30,?,?,?,?,?,36,?,?,?,207,126
w,51-60,nein,ledig,ja,Donnerstag,'>17 Uhr','< 10 km',>4500,86,?,?,?,23,?,6,17,?,?,?,?,12,?,28,?
w,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','< 10 km',2000-<3200,335,?,?,?,28,?,?,?,279,28,?,?,?,?,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,157,?,24,1,87,?,5,9,?,?,?,?,31,?,?,?
w,18-30,ja,ledig,nein,Samstag,'>17 Uhr','10 - 25 km',1000-<2000,110,5,?,21,8,?,?,?,?,?,?,?,?,22,?,54
m,51-60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',<1000,108,64,30,?,?,?,?,6,?,?,?,?,?,?,?,8
w,41-50,nein,Partnerschaft,nein,Montag,'>17 Uhr','> 25 km',2000-<3200,160,?,?,?,?,?,?,?,?,72,24,?,64,?,?,?
w,18-30,nein,ledig,ja,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,86,?,9,8,?,?,?,?,?,?,?,?,27,42,?,?
m,18-30,nein,ledig,nein,Samstag,'14-17 Uhr','< 10 km',1000-<2000,200,18,?,?,?,?,29,?,105,5,36,?,?,?,?,7
m,18-30,nein,ledig,ja,Samstag,'12-14 Uhr','> 25 km',>4500,166,3,?,?,?,28,1,?,2,130,?,?,?,?,?,2
w,18-30,nein,ledig,nein,Mittwoch,'>17 Uhr','< 10 km',2000-<3200,20,?,?,?,20,?,?,?,?,?,?,?,?,?,?,?
w,18-30,nein,ledig,ja,Freitag,'12-14 Uhr','< 10 km',<1000,141,?,?,?,6,?,?,?,135,?,?,?,?,?,?,?
w,>60,ja,ledig,nein,Samstag,'<10 Uhr','> 25 km',1000-<2000,195,?,?,?,28,?,10,16,130,?,?,?,11,?,?,?
w,18-30,nein,ledig,nein,Montag,'12-14 Uhr','10 - 25 km',2000-<3200,214,28,?,?,?,40,?,?,?,?,?,7,132,7,?,?
m,51-60,ja,Partnerschaft,nein,Samstag,'>17 Uhr','< 10 km',3200-<4500,132,11,?,?,5,?,?,?,?,?,?,?,84,20,?,12
m,18-30,ja,ledig,ja,Samstag,'>17 Uhr','> 25 km',1000-<2000,361,10,?,?,15,?,21,?,3,8,?,?,75,108,120,1
m,18-30,ja,Partnerschaft,ja,Samstag,'>17 Uhr','< 10 km',2000-<3200,118,5,?,?,12,?,18,?,18,17,?,?,?,44,?,4
w,31-40,ja,ledig,nein,Samstag,'>17 Uhr','< 10 km',3200-<4500,236,?,?,?,5,?,18,144,?,?,?,?,?,24,?,45
m,31-40,nein,Partnerschaft,nein,Samstag,'>17 Uhr','< 10 km',>4500,82,14,?,?,6,?,?,?,?,24,?,?,?,32,?,6
w,>60,nein,Partnerschaft,nein,Montag,'14-17 Uhr','10 - 25 km',1000-<2000,179,?,24,21,25,?,12,17,?,?,?,?,80,?,?,?
w,51-60,nein,ledig,nein,Dienstag,'14-17 Uhr','10 - 25 km',>4500,118,?,?,?,10,?,9,50,33,?,?,16,?,?,?,?
m,18-30,nein,ledig,nein,Samstag,'14-17 Uhr','< 10 km',3200-<4500,355,9,?,?,10,?,16,?,122,189,?,?,?,?,?,9
w,51-60,nein,ledig,ja,Donnerstag,'12-14 Uhr','> 25 km',3200-<4500,137,49,?,24,1,?,?,13,?,?,8,?,9,?,?,33
m,41-50,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',>4500,9,?,?,?,9,?,?,?,?,?,?,?,?,?,?,?
w,41-50,ja,ledig,nein,Samstag,'<10 Uhr','< 10 km',<1000,197,?,4,?,?,?,?,?,?,?,?,21,68,14,90,?
m,18-30,nein,Partnerschaft,ja,Samstag,'<10 Uhr','> 25 km',>4500,105,20,?,?,?,?,6,?,10,4,?,?,36,28,?,1
w,>60,nein,ledig,nein,Freitag,'10-12 Uhr','> 25 km',1000-<2000,292,?,?,?,27,?,2,21,14,119,?,?,109,?,?,?
w,>60,nein,ledig,ja,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,108,10,64,?,17,?,1,7,?,?,?,?,9,?,?,?
w,31-40,nein,ledig,ja,Montag,'>17 Uhr','10 - 25 km',1000-<2000,269,?,?,?,6,?,?,?,?,?,?,?,66,50,147,?
w,41-50,ja,Partnerschaft,nein,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,156,?,21,?,?,?,?,28,44,?,?,16,?,?,39,8
w,18-30,ja,ledig,nein,Freitag,'>17 Uhr','< 10 km',1000-<2000,49,?,?,36,?,?,?,?,?,?,?,?,?,?,?,13
m,18-30,nein,Partnerschaft,nein,Dienstag,'<10 Uhr','10 - 25 km',1000-<2000,241,14,?,?,?,28,5,?,13,19,?,?,16,?,?,146
m,41-50,nein,ledig,ja,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,160,12,?,?,?,?,70,?,?,?,?,?,?,?,?,78
w,51-60,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',2000-<3200,257,?,?,?,5,?,10,66,55,?,?,?,121,?,?,?
w,51-60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',2000-<3200,174,?,?,?,16,?,8,12,21,?,?,?,14,40,?,63
w,>60,ja,Partnerschaft,nein,Donnerstag,'<10 Uhr','10 - 25 km',1000-<2000,45,?,14,?,7,?,5,5,?,?,?,?,14,?,?,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','< 10 km',<1000,172,?,6,?,17,?,8,10,60,?,12,?,59,?,?,?
m,18-30,nein,ledig,ja,Samstag,'>17 Uhr','< 10 km',1000-<2000,218,?,6,?,36,21,10,?,19,6,?,?,?,80,27,13
m,31-40,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',3200-<4500,262,7,?,?,?,?,?,?,?,189,?,?,?,55,?,11
w,51-60,ja,ledig,ja,Samstag,'10-12 Uhr','< 10 km',<1000,368,?,?,?,36,?,8,19,12,252,32,?,9,?,?,?
w,>60,nein,ledig,nein,Freitag,'10-12 Uhr','< 10 km',1000-<2000,175,28,?,?,20,?,14,29,?,?,8,?,20,?,56,?
w,31-40,nein,ledig,ja,Mittwoch,'<10 Uhr','10 - 25 km',3200-<4500,89,?,?,?,1,?,?,?,?,?,18,?,?,66,?,4
w,51-60,nein,Partnerschaft,nein,Mittwoch,'>17 Uhr','< 10 km',2000-<3200,149,?,?,21,25,?,6,11,?,?,30,?,?,56,?,?
w,31-40,ja,ledig,nein,Samstag,'14-17 Uhr','< 10 km',1000-<2000,429,?,48,?,20,?,?,?,88,228,?,?,?,45,?,?
w,51-60,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',1000-<2000,34,?,?,?,4,?,8,8,?,?,?,?,14,?,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',<1000,305,?,8,?,31,?,7,4,?,?,?,?,21,?,234,?
w,51-60,nein,ledig,nein,Freitag,'10-12 Uhr','< 10 km',1000-<2000,142,?,30,?,17,?,7,48,?,24,?,?,1,15,?,?
m,31-40,nein,ledig,nein,Samstag,'>17 Uhr','> 25 km',<1000,43,9,?,?,6,?,?,?,?,?,?,?,?,?,22,6
w,18-30,ja,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,93,?,?,?,?,8,?,?,?,45,40,?,?,?,?,?
